ano,Mês,Região,Estado,publica,particular,Total,Taxa_Inclusao,Nivel_Atendimento,Projeção,Mês_Nome
2017,8,Centro-Oeste,MT,4957,1221,6178,0.62,Médio,Não,Agosto
2017,8,Nordeste,AL,2060,504,2564,0.66,Baixo,Não,Agosto
2017,8,Nordeste,BA,1917,519,2436,0.6,Baixo,Não,Agosto
2017,8,Nordeste,CE,1945,508,2453,0.64,Médio,Não,Agosto
2017,8,Nordeste,MA,2018,514,2532,0.63,Médio,Não,Agosto
2017,8,Nordeste,PB,1942,500,2442,0.59,Baixo,Não,Agosto
2017,8,Nordeste,PE,1954,512,2466,0.59,Baixo,Não,Agosto
2017,8,Nordeste,PI,2108,492,2600,0.64,Baixo,Não,Agosto
2017,8,Nordeste,RN,1945,520,2465,0.61,Baixo,Não,Agosto
2017,8,Nordeste,SE,1945,520,2465,0.64,Médio,Não,Agosto
2017,8,Norte,AC,2022,506,2528,0.55,Baixo,Não,Agosto
2017,8,Norte,AM,2079,493,2572,0.6,Baixo,Não,Agosto
2017,8,Norte,AP,1937,501,2438,0.57,Médio,Não,Agosto
2017,8,Norte,PA,2008,493,2501,0.64,Médio,Não,Agosto
2017,8,Norte,RO,2074,520,2594,0.58,Baixo,Não,Agosto
2017,8,Norte,RR,2106,517,2623,0.64,Baixo,Não,Agosto
2017,8,Norte,TO,2111,473,2584,0.63,Médio,Não,Agosto
2017,8,Sudeste,ES,6460,1602,8062,0.68,Médio,Não,Agosto
2017,8,Sudeste,MG,6266,1619,7885,0.72,Médio,Não,Agosto
2017,8,Sudeste,RJ,6882,1639,8521,0.69,Médio,Não,Agosto
2017,8,Sudeste,SP,6543,1587,8130,0.66,Médio,Não,Agosto
2017,8,Sul,PR,7296,1785,9081,0.7,Alto,Não,Agosto
2017,8,Sul,RS,7386,1797,9183,0.71,Alto,Não,Agosto
2017,8,Sul,SC,7035,1763,8798,0.63,Baixo,Não,Agosto
2017,9,Centro-Oeste,DF,4399,1160,5559,0.69,Médio,Não,Setembro
2017,9,Centro-Oeste,GO,4471,1165,5636,0.69,Médio,Não,Setembro
2017,9,Centro-Oeste,MS,4327,1099,5426,0.65,Médio,Não,Setembro
2017,9,Centro-Oeste,MT,4507,1170,5677,0.66,Baixo,Não,Setembro
2017,9,Nordeste,AL,1860,464,2324,0.63,Baixo,Não,Setembro
2017,9,Nordeste,BA,1905,463,2368,0.65,Médio,Não,Setembro
2017,9,Nordeste,CE,1782,441,2223,0.59,Médio,Não,Setembro
2017,9,Nordeste,MA,1756,466,2222,0.59,Médio,Não,Setembro
2017,9,Nordeste,PB,1823,451,2274,0.64,Médio,Não,Setembro
2017,9,Nordeste,PE,1798,428,2226,0.64,Médio,Não,Setembro
2017,9,Nordeste,PI,1845,453,2298,0.64,Alto,Não,Setembro
2017,9,Nordeste,RN,1736,431,2167,0.63,Médio,Não,Setembro
2017,9,Nordeste,SE,1751,453,2204,0.62,Médio,Não,Setembro
2017,9,Norte,AC,1885,444,2329,0.62,Médio,Não,Setembro
2017,9,Norte,AM,1895,433,2328,0.55,Médio,Não,Setembro
2017,9,Norte,AP,1898,438,2336,0.62,Médio,Não,Setembro
2017,9,Norte,PA,1861,463,2324,0.65,Baixo,Não,Setembro
2017,9,Norte,RO,1724,428,2152,0.64,Médio,Não,Setembro
2017,9,Norte,RR,1896,441,2337,0.62,Médio,Não,Setembro
2017,9,Norte,TO,1729,459,2188,0.57,Médio,Não,Setembro
2017,9,Sudeste,ES,5644,1487,7131,0.69,Alto,Não,Setembro
2017,9,Sudeste,MG,5855,1507,7362,0.71,Baixo,Não,Setembro
2017,9,Sudeste,RJ,6116,1398,7514,0.67,Alto,Não,Setembro
2017,9,Sudeste,SP,5866,1400,7266,0.68,Alto,Não,Setembro
2017,9,Sul,PR,6920,1698,8618,0.69,Médio,Não,Setembro
2017,9,Sul,RS,6970,1592,8562,0.68,Alto,Não,Setembro
2017,9,Sul,SC,6927,1682,8609,0.64,Alto,Não,Setembro
2017,10,Centro-Oeste,DF,4101,1039,5140,0.62,Alto,Não,Outubro
2017,10,Centro-Oeste,GO,4116,984,5100,0.69,Médio,Não,Outubro
2017,10,Centro-Oeste,MS,3937,1007,4944,0.67,Baixo,Não,Outubro
2017,10,Centro-Oeste,MT,4216,990,5206,0.6,Alto,Não,Outubro
2017,10,Nordeste,AL,1613,391,2004,0.64,Médio,Não,Outubro
2017,10,Nordeste,BA,1584,411,1995,0.63,Baixo,Não,Outubro
2017,10,Nordeste,CE,1689,402,2091,0.61,Baixo,Não,Outubro
2017,10,Nordeste,MA,1581,382,1963,0.66,Alto,Não,Outubro
2017,10,Nordeste,PB,1665,409,2074,0.59,Médio,Não,Outubro
2017,10,Nordeste,PE,1558,382,1940,0.61,Médio,Não,Outubro
2017,10,Nordeste,PI,1541,403,1944,0.58,Médio,Não,Outubro
2017,10,Nordeste,RN,1588,400,1988,0.64,Baixo,Não,Outubro
2017,10,Nordeste,SE,1650,416,2066,0.65,Alto,Não,Outubro
2017,10,Norte,AC,1586,412,1998,0.59,Baixo,Não,Outubro
2017,10,Norte,AM,1575,403,1978,0.6,Médio,Não,Outubro
2017,10,Norte,AP,1573,400,1973,0.6,Alto,Não,Outubro
2017,10,Norte,PA,1549,400,1949,0.61,Médio,Não,Outubro
2017,10,Norte,RO,1585,394,1979,0.63,Alto,Não,Outubro
2017,10,Norte,RR,1680,392,2072,0.6,Baixo,Não,Outubro
2017,10,Norte,TO,1682,414,2096,0.57,Baixo,Não,Outubro
2017,10,Sudeste,ES,5092,1299,6391,0.69,Alto,Não,Outubro
2017,10,Sudeste,MG,4991,1358,6349,0.65,Médio,Não,Outubro
2017,10,Sudeste,RJ,5222,1316,6538,0.66,Médio,Não,Outubro
2017,10,Sudeste,SP,5245,1325,6570,0.68,Médio,Não,Outubro
2017,10,Sul,PR,6025,1453,7478,0.66,Médio,Não,Outubro
2017,10,Sul,RS,5780,1422,7202,0.63,Alto,Não,Outubro
2017,10,Sul,SC,5852,1454,7306,0.66,Alto,Não,Outubro
2017,11,Centro-Oeste,DF,3722,937,4659,0.62,Baixo,Não,Novembro
2017,11,Centro-Oeste,GO,3682,920,4602,0.65,Médio,Não,Novembro
2017,11,Centro-Oeste,MS,3837,913,4750,0.69,Médio,Não,Novembro
2017,11,Centro-Oeste,MT,3792,870,4662,0.62,Médio,Não,Novembro
2017,11,Nordeste,AL,1410,372,1782,0.63,Baixo,Não,Novembro
2017,11,Nordeste,BA,1474,348,1822,0.62,Baixo,Não,Novembro
2017,11,Nordeste,CE,1421,349,1770,0.62,Baixo,Não,Novembro
2017,11,Nordeste,MA,1432,349,1781,0.6,Baixo,Não,Novembro
2017,11,Nordeste,PB,1452,376,1828,0.6,Baixo,Não,Novembro
2017,11,Nordeste,PE,1453,376,1829,0.67,Médio,Não,Novembro
2017,11,Nordeste,PI,1404,368,1772,0.6,Médio,Não,Novembro
2017,11,Nordeste,RN,1429,360,1789,0.64,Baixo,Não,Novembro
2017,11,Nordeste,SE,1438,358,1796,0.62,Médio,Não,Novembro
2017,11,Norte,AC,1430,377,1807,0.64,Alto,Não,Novembro
2017,11,Norte,AM,1518,343,1861,0.6,Baixo,Não,Novembro
2017,11,Norte,AP,1504,363,1867,0.57,Baixo,Não,Novembro
2017,11,Norte,PA,1518,357,1875,0.58,Médio,Não,Novembro
2017,11,Norte,RO,1398,347,1745,0.64,Médio,Não,Novembro
2017,11,Norte,RR,1476,377,1853,0.61,Médio,Não,Novembro
2017,11,Norte,TO,1398,367,1765,0.63,Alto,Não,Novembro
2017,11,Sudeste,ES,4838,1218,6056,0.7,Alto,Não,Novembro
2017,11,Sudeste,MG,4780,1179,5959,0.68,Alto,Não,Novembro
2017,11,Sudeste,RJ,4581,1199,5780,0.68,Médio,Não,Novembro
2017,11,Sudeste,SP,4544,1194,5738,0.74,Alto,Não,Novembro
2017,11,Sul,PR,5285,1361,6646,0.7,Médio,Não,Novembro
2017,11,Sul,RS,5440,1320,6760,0.65,Alto,Não,Novembro
2017,11,Sul,SC,5325,1323,6648,0.66,Médio,Não,Novembro
2017,12,Centro-Oeste,DF,3372,843,4215,0.62,Médio,Não,Dezembro
2017,12,Centro-Oeste,GO,3429,832,4261,0.64,Baixo,Não,Dezembro
2017,12,Centro-Oeste,MS,3566,857,4423,0.61,Médio,Não,Dezembro
2017,12,Centro-Oeste,MT,3521,839,4360,0.66,Médio,Não,Dezembro
2017,12,Nordeste,AL,1389,356,1745,0.66,Baixo,Não,Dezembro
2017,12,Nordeste,BA,1408,342,1750,0.6,Médio,Não,Dezembro
2017,12,Nordeste,CE,1379,357,1736,0.62,Baixo,Não,Dezembro
2017,12,Nordeste,MA,1376,353,1729,0.66,Alto,Não,Dezembro
2017,12,Nordeste,PB,1341,339,1680,0.58,Médio,Não,Dezembro
2017,12,Nordeste,PE,1468,350,1818,0.59,Baixo,Não,Dezembro
2017,12,Nordeste,PI,1442,334,1776,0.64,Baixo,Não,Dezembro
2017,12,Nordeste,RN,1367,358,1725,0.62,Médio,Não,Dezembro
2017,12,Nordeste,SE,1354,344,1698,0.61,Médio,Não,Dezembro
2017,12,Norte,AC,1376,348,1724,0.58,Baixo,Não,Dezembro
2017,12,Norte,AM,1357,358,1715,0.65,Médio,Não,Dezembro
2017,12,Norte,AP,1479,360,1839,0.63,Médio,Não,Dezembro
2017,12,Norte,PA,1433,345,1778,0.59,Alto,Não,Dezembro
2017,12,Norte,RO,1352,346,1698,0.61,Baixo,Não,Dezembro
2017,12,Norte,RR,1371,339,1710,0.64,Médio,Não,Dezembro
2017,12,Norte,TO,1442,348,1790,0.63,Médio,Não,Dezembro
2017,12,Sudeste,ES,4785,1175,5960,0.66,Alto,Não,Dezembro
2017,12,Sudeste,MG,4716,1184,5900,0.72,Baixo,Não,Dezembro
2017,12,Sudeste,RJ,4619,1154,5773,0.74,Médio,Não,Dezembro
2017,12,Sudeste,SP,4671,1096,5767,0.67,Alto,Não,Dezembro
2017,12,Sul,PR,5129,1300,6429,0.62,Médio,Não,Dezembro
2017,12,Sul,RS,5432,1320,6752,0.63,Baixo,Não,Dezembro
2017,12,Sul,SC,5416,1318,6734,0.69,Alto,Não,Dezembro
2018,1,Centro-Oeste,DF,4174,1022,5196,0.6,Médio,Não,Janeiro
2018,1,Centro-Oeste,GO,4165,1009,5174,0.62,Baixo,Não,Janeiro
2018,1,Centro-Oeste,MS,4149,996,5145,0.61,Baixo,Não,Janeiro
2018,1,Centro-Oeste,MT,3934,993,4927,0.68,Alto,Não,Janeiro
2018,1,Nordeste,AL,1654,403,2057,0.62,Baixo,Não,Janeiro
2018,1,Nordeste,BA,1564,416,1980,0.66,Médio,Não,Janeiro
2018,1,Nordeste,CE,1556,405,1961,0.65,Médio,Não,Janeiro
2018,1,Nordeste,MA,1636,393,2029,0.59,Médio,Não,Janeiro
2018,1,Nordeste,PB,1622,411,2033,0.66,Baixo,Não,Janeiro
2018,1,Nordeste,PE,1678,422,2100,0.65,Baixo,Não,Janeiro
2018,1,Nordeste,PI,1602,410,2012,0.63,Médio,Não,Janeiro
2018,1,Nordeste,RN,1583,389,1972,0.64,Médio,Não,Janeiro
2018,1,Nordeste,SE,1541,416,1957,0.65,Médio,Não,Janeiro
2018,1,Norte,AC,1600,396,1996,0.62,Baixo,Não,Janeiro
2018,1,Norte,AM,1670,405,2075,0.6,Médio,Não,Janeiro
2018,1,Norte,AP,1636,406,2042,0.6,Alto,Não,Janeiro
2018,1,Norte,PA,1648,412,2060,0.59,Baixo,Não,Janeiro
2018,1,Norte,RO,1682,394,2076,0.55,Médio,Não,Janeiro
2018,1,Norte,RR,1607,391,1998,0.57,Médio,Não,Janeiro
2018,1,Norte,TO,1673,400,2073,0.6,Baixo,Não,Janeiro
2018,1,Sudeste,ES,5173,1352,6525,0.72,Alto,Não,Janeiro
2018,1,Sudeste,MG,5420,1369,6789,0.68,Alto,Não,Janeiro
2018,1,Sudeste,RJ,4994,1330,6324,0.64,Alto,Não,Janeiro
2018,1,Sudeste,SP,5493,1333,6826,0.67,Alto,Não,Janeiro
2018,1,Sul,PR,5962,1509,7471,0.62,Alto,Não,Janeiro
2018,1,Sul,RS,6137,1431,7568,0.68,Médio,Não,Janeiro
2018,1,Sul,SC,5736,1475,7211,0.64,Baixo,Não,Janeiro
2018,2,Centro-Oeste,DF,4528,1089,5617,0.62,Médio,Não,Fevereiro
2018,2,Centro-Oeste,GO,4561,1147,5708,0.63,Médio,Não,Fevereiro
2018,2,Centro-Oeste,MS,4299,1113,5412,0.68,Baixo,Não,Fevereiro
2018,2,Centro-Oeste,MT,4300,1082,5382,0.67,Médio,Não,Fevereiro
2018,2,Nordeste,AL,1846,437,2283,0.63,Médio,Não,Fevereiro
2018,2,Nordeste,BA,1758,435,2193,0.64,Médio,Não,Fevereiro
2018,2,Nordeste,CE,1739,427,2166,0.65,Médio,Não,Fevereiro
2018,2,Nordeste,MA,1753,447,2200,0.6,Baixo,Não,Fevereiro
2018,2,Nordeste,PB,1739,444,2183,0.63,Baixo,Não,Fevereiro
2018,2,Nordeste,PE,1849,451,2300,0.64,Baixo,Não,Fevereiro
2018,2,Nordeste,PI,1794,440,2234,0.63,Médio,Não,Fevereiro
2018,2,Nordeste,RN,1750,437,2187,0.61,Médio,Não,Fevereiro
2018,2,Nordeste,SE,1731,450,2181,0.66,Médio,Não,Fevereiro
2018,2,Norte,AC,1834,458,2292,0.56,Médio,Não,Fevereiro
2018,2,Norte,AM,1748,450,2198,0.57,Alto,Não,Fevereiro
2018,2,Norte,AP,1784,453,2237,0.63,Médio,Não,Fevereiro
2018,2,Norte,PA,1760,434,2194,0.62,Médio,Não,Fevereiro
2018,2,Norte,RO,1800,453,2253,0.56,Médio,Não,Fevereiro
2018,2,Norte,RR,1740,458,2198,0.6,Médio,Não,Fevereiro
2018,2,Norte,TO,1710,463,2173,0.65,Baixo,Não,Fevereiro
2018,2,Sudeste,ES,5772,1457,7229,0.65,Baixo,Não,Fevereiro
2018,2,Sudeste,MG,5955,1495,7450,0.73,Alto,Não,Fevereiro
2018,2,Sudeste,RJ,5973,1417,7390,0.69,Alto,Não,Fevereiro
2018,2,Sudeste,SP,5931,1466,7397,0.68,Alto,Não,Fevereiro
2018,2,Sul,PR,6206,1587,7793,0.62,Alto,Não,Fevereiro
2018,2,Sul,RS,6697,1637,8334,0.64,Alto,Não,Fevereiro
2018,2,Sul,SC,6810,1613,8423,0.61,Alto,Não,Fevereiro
2018,3,Centro-Oeste,DF,5178,1274,6452,0.67,Médio,Não,Março
2018,3,Centro-Oeste,GO,5016,1257,6273,0.63,Médio,Não,Março
2018,3,Centro-Oeste,MS,5228,1207,6435,0.64,Médio,Não,Março
2018,3,Centro-Oeste,MT,5158,1221,6379,0.67,Médio,Não,Março
2018,3,Nordeste,AL,1990,516,2506,0.63,Baixo,Não,Março
2018,3,Nordeste,BA,1943,507,2450,0.65,Baixo,Não,Março
2018,3,Nordeste,CE,1986,511,2497,0.58,Médio,Não,Março
2018,3,Nordeste,MA,1929,523,2452,0.63,Médio,Não,Março
2018,3,Nordeste,PB,1993,509,2502,0.65,Médio,Não,Março
2018,3,Nordeste,PE,1962,487,2449,0.65,Médio,Não,Março
2018,3,Nordeste,PI,1940,503,2443,0.63,Baixo,Não,Março
2018,3,Nordeste,RN,2065,498,2563,0.62,Baixo,Não,Março
2018,3,Nordeste,SE,2047,511,2558,0.63,Médio,Não,Março
2018,3,Norte,AC,1900,502,2402,0.62,Médio,Não,Março
2018,3,Norte,AM,2094,498,2592,0.58,Baixo,Não,Março
2018,3,Norte,AP,2001,478,2479,0.57,Médio,Não,Março
2018,3,Norte,PA,2089,480,2569,0.62,Médio,Não,Março
2018,3,Norte,RO,1917,483,2400,0.62,Baixo,Não,Março
2018,3,Norte,RR,1950,491,2441,0.57,Alto,Não,Março
2018,3,Norte,TO,2094,490,2584,0.63,Médio,Não,Março
2018,3,Sudeste,ES,6760,1656,8416,0.66,Alto,Não,Março
2018,3,Sudeste,MG,6256,1697,7953,0.71,Baixo,Não,Março
2018,3,Sudeste,RJ,6746,1614,8360,0.72,Alto,Não,Março
2018,3,Sudeste,SP,6603,1709,8312,0.73,Médio,Não,Março
2018,3,Sul,PR,7340,1871,9211,0.64,Médio,Não,Março
2018,3,Sul,RS,6986,1820,8806,0.63,Médio,Não,Março
2018,3,Sul,SC,7322,1889,9211,0.63,Médio,Não,Março
2018,4,Centro-Oeste,DF,5745,1453,7198,0.68,Médio,Não,Abril
2018,4,Centro-Oeste,GO,5798,1398,7196,0.62,Alto,Não,Abril
2018,4,Centro-Oeste,MS,5329,1347,6676,0.61,Médio,Não,Abril
2018,4,Centro-Oeste,MT,5685,1439,7124,0.67,Baixo,Não,Abril
2018,4,Nordeste,AL,2328,536,2864,0.63,Baixo,Não,Abril
2018,4,Nordeste,BA,2278,554,2832,0.66,Baixo,Não,Abril
2018,4,Nordeste,CE,2236,565,2801,0.63,Baixo,Não,Abril
2018,4,Nordeste,MA,2239,577,2816,0.62,Baixo,Não,Abril
2018,4,Nordeste,PB,2231,549,2780,0.61,Médio,Não,Abril
2018,4,Nordeste,PE,2275,549,2824,0.6,Baixo,Não,Abril
2018,4,Nordeste,PI,2190,537,2727,0.6,Baixo,Não,Abril
2018,4,Nordeste,RN,2299,581,2880,0.59,Médio,Não,Abril
2018,4,Nordeste,SE,2203,560,2763,0.67,Médio,Não,Abril
2018,4,Norte,AC,2130,541,2671,0.64,Médio,Não,Abril
2018,4,Norte,AM,2200,571,2771,0.61,Médio,Não,Abril
2018,4,Norte,AP,2280,583,2863,0.63,Alto,Não,Abril
2018,4,Norte,PA,2118,583,2701,0.58,Médio,Não,Abril
2018,4,Norte,RO,2218,564,2782,0.57,Médio,Não,Abril
2018,4,Norte,RR,2267,578,2845,0.63,Baixo,Não,Abril
2018,4,Norte,TO,2149,529,2678,0.61,Médio,Não,Abril
2018,4,Sudeste,ES,7513,1876,9389,0.69,Médio,Não,Abril
2018,4,Sudeste,MG,7089,1805,8894,0.67,Médio,Não,Abril
2018,4,Sudeste,RJ,7043,1841,8884,0.73,Alto,Não,Abril
2018,4,Sudeste,SP,7192,1796,8988,0.7,Alto,Não,Abril
2018,4,Sul,PR,8420,2137,10557,0.65,Alto,Não,Abril
2018,4,Sul,RS,8208,2083,10291,0.67,Médio,Não,Abril
2018,4,Sul,SC,8052,2013,10065,0.66,Médio,Não,Abril
2018,5,Centro-Oeste,DF,5885,1455,7340,0.63,Alto,Não,Maio
2018,5,Centro-Oeste,GO,5800,1466,7266,0.61,Médio,Não,Maio
2018,5,Centro-Oeste,MS,6190,1466,7656,0.64,Baixo,Não,Maio
2018,5,Centro-Oeste,MT,6172,1494,7666,0.6,Baixo,Não,Maio
2018,5,Nordeste,AL,2439,612,3051,0.58,Baixo,Não,Maio
2018,5,Nordeste,BA,2485,610,3095,0.61,Médio,Não,Maio
2018,5,Nordeste,CE,2449,616,3065,0.65,Baixo,Não,Maio
2018,5,Nordeste,MA,2327,619,2946,0.6,Médio,Não,Maio
2018,5,Nordeste,PB,2415,568,2983,0.58,Médio,Não,Maio
2018,5,Nordeste,PE,2427,609,3036,0.59,Alto,Não,Maio
2018,5,Nordeste,PI,2271,593,2864,0.68,Médio,Não,Maio
2018,5,Nordeste,RN,2440,587,3027,0.65,Alto,Não,Maio
2018,5,Nordeste,SE,2494,611,3105,0.65,Médio,Não,Maio
2018,5,Norte,AC,2425,611,3036,0.59,Baixo,Não,Maio
2018,5,Norte,AM,2338,603,2941,0.56,Alto,Não,Maio
2018,5,Norte,AP,2489,596,3085,0.64,Baixo,Não,Maio
2018,5,Norte,PA,2466,601,3067,0.64,Baixo,Não,Maio
2018,5,Norte,RO,2361,569,2930,0.59,Médio,Não,Maio
2018,5,Norte,RR,2386,600,2986,0.57,Baixo,Não,Maio
2018,5,Norte,TO,2490,592,3082,0.61,Baixo,Não,Maio
2018,5,Sudeste,ES,7767,2006,9773,0.69,Médio,Não,Maio
2018,5,Sudeste,MG,7499,2008,9507,0.7,Médio,Não,Maio
2018,5,Sudeste,RJ,7996,2010,10006,0.65,Alto,Não,Maio
2018,5,Sudeste,SP,7474,1885,9359,0.71,Alto,Não,Maio
2018,5,Sul,PR,8871,2102,10973,0.61,Alto,Não,Maio
2018,5,Sul,RS,8679,2085,10764,0.68,Alto,Não,Maio
2018,5,Sul,SC,9008,2297,11305,0.62,Médio,Não,Maio
2018,6,Centro-Oeste,DF,6147,1513,7660,0.64,Baixo,Não,Junho
2018,6,Centro-Oeste,GO,6164,1510,7674,0.66,Baixo,Não,Junho
2018,6,Centro-Oeste,MS,6083,1570,7653,0.66,Alto,Não,Junho
2018,6,Centro-Oeste,MT,6136,1573,7709,0.61,Baixo,Não,Junho
2018,6,Nordeste,AL,2481,601,3082,0.67,Baixo,Não,Junho
2018,6,Nordeste,BA,2528,624,3152,0.59,Médio,Não,Junho
2018,6,Nordeste,CE,2476,621,3097,0.65,Baixo,Não,Junho
2018,6,Nordeste,MA,2551,607,3158,0.65,Médio,Não,Junho
2018,6,Nordeste,PB,2417,594,3011,0.66,Baixo,Não,Junho
2018,6,Nordeste,PE,2454,610,3064,0.58,Médio,Não,Junho
2018,6,Nordeste,PI,2351,636,2987,0.64,Médio,Não,Junho
2018,6,Nordeste,RN,2360,592,2952,0.66,Baixo,Não,Junho
2018,6,Nordeste,SE,2548,599,3147,0.67,Médio,Não,Junho
2018,6,Norte,AC,2437,640,3077,0.61,Médio,Não,Junho
2018,6,Norte,AM,2387,620,3007,0.61,Médio,Não,Junho
2018,6,Norte,AP,2539,606,3145,0.61,Médio,Não,Junho
2018,6,Norte,PA,2465,635,3100,0.56,Baixo,Não,Junho
2018,6,Norte,RO,2353,636,2989,0.65,Baixo,Não,Junho
2018,6,Norte,RR,2466,620,3086,0.57,Médio,Não,Junho
2018,6,Norte,TO,2400,631,3031,0.57,Alto,Não,Junho
2018,6,Sudeste,ES,7552,2044,9596,0.7,Médio,Não,Junho
2018,6,Sudeste,MG,7881,2063,9944,0.68,Médio,Não,Junho
2018,6,Sudeste,RJ,8129,2029,10158,0.72,Baixo,Não,Junho
2018,6,Sudeste,SP,8037,1979,10016,0.73,Alto,Não,Junho
2018,6,Sul,PR,8937,2196,11133,0.68,Médio,Não,Junho
2018,6,Sul,RS,9264,2340,11604,0.67,Alto,Não,Junho
2018,6,Sul,SC,9185,2297,11482,0.65,Médio,Não,Junho
2018,7,Centro-Oeste,DF,6239,1453,7692,0.62,Médio,Não,Julho
2018,7,Centro-Oeste,GO,6243,1500,7743,0.69,Médio,Não,Julho
2018,7,Centro-Oeste,MS,5753,1459,7212,0.64,Médio,Não,Julho
2018,7,Centro-Oeste,MT,5891,1516,7407,0.66,Baixo,Não,Julho
2018,7,Nordeste,AL,2463,587,3050,0.64,Baixo,Não,Julho
2018,7,Nordeste,BA,2299,581,2880,0.67,Baixo,Não,Julho
2018,7,Nordeste,CE,2417,579,2996,0.62,Médio,Não,Julho
2018,7,Nordeste,MA,2290,591,2881,0.64,Médio,Não,Julho
2018,7,Nordeste,PB,2368,609,2977,0.61,Médio,Não,Julho
2018,7,Nordeste,PE,2485,619,3104,0.6,Médio,Não,Julho
2018,7,Nordeste,PI,2323,617,2940,0.59,Médio,Não,Julho
2018,7,Nordeste,RN,2299,581,2880,0.67,Baixo,Não,Julho
2018,7,Nordeste,SE,2400,603,3003,0.61,Baixo,Não,Julho
2018,7,Norte,AC,2423,578,3001,0.57,Baixo,Não,Julho
2018,7,Norte,AM,2444,610,3054,0.64,Alto,Não,Julho
2018,7,Norte,AP,2363,604,2967,0.62,Médio,Não,Julho
2018,7,Norte,PA,2269,615,2884,0.65,Baixo,Não,Julho
2018,7,Norte,RO,2434,590,3024,0.59,Médio,Não,Julho
2018,7,Norte,RR,2377,592,2969,0.65,Baixo,Não,Julho
2018,7,Norte,TO,2299,608,2907,0.58,Baixo,Não,Julho
2018,7,Sudeste,ES,7535,1987,9522,0.66,Alto,Não,Julho
2018,7,Sudeste,MG,7878,1993,9871,0.71,Médio,Não,Julho
2018,7,Sudeste,RJ,7693,1948,9641,0.73,Médio,Não,Julho
2018,7,Sudeste,SP,7877,2020,9897,0.65,Médio,Não,Julho
2018,7,Sul,PR,8982,2259,11241,0.68,Baixo,Não,Julho
2018,7,Sul,RS,8457,2132,10589,0.66,Alto,Não,Julho
2018,7,Sul,SC,8421,2109,10530,0.63,Alto,Não,Julho
2018,8,Centro-Oeste,DF,5684,1376,7060,0.64,Médio,Não,Agosto
2018,8,Centro-Oeste,GO,5610,1452,7062,0.62,Médio,Não,Agosto
2018,8,Centro-Oeste,MS,5284,1426,6710,0.67,Médio,Não,Agosto
2018,8,Centro-Oeste,MT,5771,1423,7194,0.68,Baixo,Não,Agosto
2018,8,Nordeste,AL,2175,578,2753,0.62,Baixo,Não,Agosto
2018,8,Nordeste,BA,2306,534,2840,0.64,Médio,Não,Agosto
2018,8,Nordeste,CE,2114,572,2686,0.65,Baixo,Não,Agosto
2018,8,Nordeste,MA,2288,540,2828,0.6,Médio,Não,Agosto
2018,8,Nordeste,PB,2291,576,2867,0.62,Baixo,Não,Agosto
2018,8,Nordeste,PE,2258,578,2836,0.59,Médio,Não,Agosto
2018,8,Nordeste,PI,2215,581,2796,0.68,Médio,Não,Agosto
2018,8,Nordeste,RN,2237,567,2804,0.64,Médio,Não,Agosto
2018,8,Nordeste,SE,2295,552,2847,0.64,Médio,Não,Agosto
2018,8,Norte,AC,2322,578,2900,0.62,Médio,Não,Agosto
2018,8,Norte,AM,2232,549,2781,0.56,Médio,Não,Agosto
2018,8,Norte,AP,2216,538,2754,0.64,Médio,Não,Agosto
2018,8,Norte,PA,2129,578,2707,0.55,Baixo,Não,Agosto
2018,8,Norte,RO,2219,565,2784,0.58,Alto,Não,Agosto
2018,8,Norte,RR,2281,542,2823,0.55,Médio,Não,Agosto
2018,8,Norte,TO,2248,540,2788,0.62,Médio,Não,Agosto
2018,8,Sudeste,ES,7491,1871,9362,0.66,Médio,Não,Agosto
2018,8,Sudeste,MG,7239,1788,9027,0.65,Baixo,Não,Agosto
2018,8,Sudeste,RJ,7121,1819,8940,0.66,Alto,Não,Agosto
2018,8,Sudeste,SP,7371,1768,9139,0.7,Médio,Não,Agosto
2018,8,Sul,PR,8327,1980,10307,0.71,Alto,Não,Agosto
2018,8,Sul,RS,7872,2056,9928,0.62,Alto,Não,Agosto
2018,8,Sul,SC,8403,2109,10512,0.65,Médio,Não,Agosto
2018,9,Centro-Oeste,DF,5205,1200,6405,0.62,Baixo,Não,Setembro
2018,9,Centro-Oeste,GO,4865,1279,6144,0.65,Baixo,Não,Setembro
2018,9,Centro-Oeste,MS,5018,1301,6319,0.68,Alto,Não,Setembro
2018,9,Centro-Oeste,MT,5225,1247,6472,0.62,Médio,Não,Setembro
2018,9,Nordeste,AL,1900,514,2414,0.67,Médio,Não,Setembro
2018,9,Nordeste,BA,1915,520,2435,0.67,Médio,Não,Setembro
2018,9,Nordeste,CE,1944,488,2432,0.66,Baixo,Não,Setembro
2018,9,Nordeste,MA,2065,487,2552,0.67,Baixo,Não,Setembro
2018,9,Nordeste,PB,2018,506,2524,0.6,Baixo,Não,Setembro
2018,9,Nordeste,PE,2022,479,2501,0.65,Médio,Não,Setembro
2018,9,Nordeste,PI,1988,509,2497,0.6,Baixo,Não,Setembro
2018,9,Nordeste,RN,1958,508,2466,0.65,Baixo,Não,Setembro
2018,9,Nordeste,SE,2024,491,2515,0.6,Médio,Não,Setembro
2018,9,Norte,AC,1980,476,2456,0.6,Médio,Não,Setembro
2018,9,Norte,AM,1900,480,2380,0.59,Baixo,Não,Setembro
2018,9,Norte,AP,2000,482,2482,0.63,Médio,Não,Setembro
